,year,fips,state,state_po,county,office,candidate,party,candidatevotes,totalvotes,version,democrat_candidate,democrat_votes,republican_candidate,republican_votes,green_candidate,green_votes,other_candidate,other_votes,dem_share,rep_share
13604,2016,23027,Maine,ME,Waldo,President,Hillary Clinton,democrat,10440.0,22707,20191203,Hillary Clinton,10440.0,Donald Trump,10378.0,,,Other,1889.0,0.45977011494252873,0.45703967939401946
13605,2016,23029,Maine,ME,Washington,President,Hillary Clinton,democrat,6075.0,16365,20191203,Hillary Clinton,6075.0,Donald Trump,9093.0,,,Other,1197.0,0.3712190650779102,0.5556370302474793
13606,2016,23031,Maine,ME,York,President,Hillary Clinton,democrat,55844.0,114274,20191203,Hillary Clinton,55844.0,Donald Trump,50403.0,,,Other,8027.0,0.4886850902217477,0.44107145982463203
13607,2016,24001,Maryland,MD,Allegany,President,Hillary Clinton,democrat,7875.0,30654,20191203,Hillary Clinton,7875.0,Donald Trump,21270.0,,,Other,1509.0,0.2568995889606577,0.6938735564689763
13608,2016,24003,Maryland,MD,Anne Arundel,President,Hillary Clinton,democrat,128419.0,270081,20191203,Hillary Clinton,128419.0,Donald Trump,122403.0,,,Other,19259.0,0.47548328094164344,0.4532084818998745
13609,2016,24005,Maryland,MD,Baltimore,President,Hillary Clinton,democrat,218412.0,390682,20191203,Hillary Clinton,218412.0,Donald Trump,149477.0,,,Other,22793.0,0.5590531429653784,0.3826052902360488
13610,2016,24009,Maryland,MD,Calvert,President,Hillary Clinton,democrat,18225.0,47408,20191203,Hillary Clinton,18225.0,Donald Trump,26176.0,,,Other,3007.0,0.3844287883901451,0.5521430982112724
13611,2016,24011,Maryland,MD,Caroline,President,Hillary Clinton,democrat,4009.0,14113,20191203,Hillary Clinton,4009.0,Donald Trump,9368.0,,,Other,736.0,0.2840643378445405,0.6637851626160278
13612,2016,24013,Maryland,MD,Carroll,President,Hillary Clinton,democrat,26567.0,91848,20191203,Hillary Clinton,26567.0,Donald Trump,58215.0,,,Other,7066.0,0.28924962982318614,0.6338189182126992
13613,2016,24015,Maryland,MD,Cecil,President,Hillary Clinton,democrat,13650.0,45269,20191203,Hillary Clinton,13650.0,Donald Trump,28868.0,,,Other,2751.0,0.3015308489253131,0.637699087675893
13614,2016,24017,Maryland,MD,Charles,President,Hillary Clinton,democrat,49341.0,78303,20191203,Hillary Clinton,49341.0,Donald Trump,25614.0,,,Other,3348.0,0.6301291138270564,0.3271139036818513
13615,2016,24019,Maryland,MD,Dorchester,President,Hillary Clinton,democrat,6245.0,15225,20191203,Hillary Clinton,6245.0,Donald Trump,8413.0,,,Other,567.0,0.4101806239737274,0.5525779967159278
13616,2016,24021,Maryland,MD,Frederick,President,Hillary Clinton,democrat,56522.0,125677,20191203,Hillary Clinton,56522.0,Donald Trump,59522.0,,,Other,9633.0,0.4497402070386785,0.4736109232397336
13617,2016,24023,Maryland,MD,Garrett,President,Hillary Clinton,democrat,2567.0,14011,20191203,Hillary Clinton,2567.0,Donald Trump,10776.0,,,Other,668.0,0.183213189636714,0.7691099850117764
13618,2016,24025,Maryland,MD,Harford,President,Hillary Clinton,democrat,47077.0,133672,20191203,Hillary Clinton,47077.0,Donald Trump,77860.0,,,Other,8735.0,0.35218295529355437,0.5824705248668383
13619,2016,24027,Maryland,MD,Howard,President,Hillary Clinton,democrat,102597.0,162193,20191203,Hillary Clinton,102597.0,Donald Trump,47484.0,,,Other,12112.0,0.6325612079436227,0.29276232636426974
13620,2016,24029,Maryland,MD,Kent,President,Hillary Clinton,democrat,4575.0,10021,20191203,Hillary Clinton,4575.0,Donald Trump,4876.0,,,Other,570.0,0.45654126334697137,0.48657818580979945
13621,2016,24031,Maryland,MD,Montgomery,President,Hillary Clinton,democrat,357837.0,478873,20191203,Hillary Clinton,357837.0,Donald Trump,92704.0,,,Other,28332.0,0.7472482265652898,0.1935878614998131
13622,2016,24033,Maryland,MD,Prince George's,President,Hillary Clinton,democrat,344049.0,390385,20191203,Hillary Clinton,344049.0,Donald Trump,32811.0,,,Other,13525.0,0.8813069149685567,0.08404779896768574
13623,2016,24035,Maryland,MD,Queen Anne's,President,Hillary Clinton,democrat,7973.0,26523,20191203,Hillary Clinton,7973.0,Donald Trump,16993.0,,,Other,1557.0,0.3006070203219847,0.640689213135769
13624,2016,24037,Maryland,MD,St. Mary's,President,Hillary Clinton,democrat,17534.0,49842,20191203,Hillary Clinton,17534.0,Donald Trump,28663.0,,,Other,3645.0,0.3517916616508166,0.5750772440913285
13625,2016,24039,Maryland,MD,Somerset,President,Hillary Clinton,democrat,4196.0,9900,20191203,Hillary Clinton,4196.0,Donald Trump,5341.0,,,Other,363.0,0.42383838383838385,0.5394949494949495
13626,2016,24041,Maryland,MD,Talbot,President,Hillary Clinton,democrat,8653.0,20553,20191203,Hillary Clinton,8653.0,Donald Trump,10724.0,,,Other,1176.0,0.42100909842845324,0.5217729771809468
13627,2016,24043,Maryland,MD,Washington,President,Hillary Clinton,democrat,21129.0,65991,20191203,Hillary Clinton,21129.0,Donald Trump,40998.0,,,Other,3864.0,0.3201800245488021,0.6212665363458654
13628,2016,24045,Maryland,MD,Wicomico,President,Hillary Clinton,democrat,18050.0,42547,20191203,Hillary Clinton,18050.0,Donald Trump,22198.0,,,Other,2299.0,0.42423672644369753,0.5217289115566315
13629,2016,24047,Maryland,MD,Worcester,President,Hillary Clinton,democrat,9753.0,28273,20191203,Hillary Clinton,9753.0,Donald Trump,17210.0,,,Other,1310.0,0.3449580872210236,0.6087079545856471
13630,2016,24510,Maryland,MD,Baltimore City,President,Hillary Clinton,democrat,202673.0,239402,20191203,Hillary Clinton,202673.0,Donald Trump,25205.0,,,Other,11524.0,0.846580229070768,0.10528316388334266
13631,2016,25001,Massachusetts,MA,Barnstable,President,Hillary Clinton,democrat,72430.0,133862,20191203,Hillary Clinton,72430.0,Donald Trump,54099.0,,,Other,7333.0,0.541079619309438,0.40414008456470096
13632,2016,25003,Massachusetts,MA,Berkshire,President,Hillary Clinton,democrat,43714.0,64803,20191203,Hillary Clinton,43714.0,Donald Trump,16839.0,,,Other,4250.0,0.6745675354536056,0.25984908106106197
13633,2016,25005,Massachusetts,MA,Bristol,President,Hillary Clinton,democrat,129540.0,248959,20191203,Hillary Clinton,129540.0,Donald Trump,105443.0,,,Other,13976.0,0.5203266401294993,0.42353560224775966
13634,2016,25007,Massachusetts,MA,Dukes,President,Hillary Clinton,democrat,8400.0,11502,20191203,Hillary Clinton,8400.0,Donald Trump,2477.0,,,Other,625.0,0.7303077725612936,0.21535385150408626
13635,2016,25009,Massachusetts,MA,Essex,President,Hillary Clinton,democrat,222310.0,379868,20191203,Hillary Clinton,222310.0,Donald Trump,136316.0,,,Other,21242.0,0.5852296060736888,0.3588509692840671
13636,2016,25011,Massachusetts,MA,Franklin,President,Hillary Clinton,democrat,24478.0,38177,20191203,Hillary Clinton,24478.0,Donald Trump,10364.0,,,Other,3335.0,0.6411713859129843,0.27147235246352514
13637,2016,25013,Massachusetts,MA,Hampden,President,Hillary Clinton,democrat,112590.0,203117,20191203,Hillary Clinton,112590.0,Donald Trump,78685.0,,,Other,11842.0,0.5543110620972149,0.3873875648025522
13638,2016,25015,Massachusetts,MA,Hampshire,President,Hillary Clinton,democrat,55367.0,82956,20191203,Hillary Clinton,55367.0,Donald Trump,21790.0,,,Other,5799.0,0.6674261054052751,0.26266936689329284
13639,2016,25017,Massachusetts,MA,Middlesex,President,Hillary Clinton,democrat,520360.0,784034,20191203,Hillary Clinton,520360.0,Donald Trump,219793.0,,,Other,43881.0,0.6636957070739279,0.2803360568546772
13640,2016,25019,Massachusetts,MA,Nantucket,President,Hillary Clinton,democrat,4146.0,6406,20191203,Hillary Clinton,4146.0,Donald Trump,1892.0,,,Other,368.0,0.6472057446144239,0.2953481111458008
13641,2016,25021,Massachusetts,MA,Norfolk,President,Hillary Clinton,democrat,221819.0,361562,20191203,Hillary Clinton,221819.0,Donald Trump,119723.0,,,Other,20020.0,0.6135019719992698,0.33112716491224187
13642,2016,25023,Massachusetts,MA,Plymouth,President,Hillary Clinton,democrat,135513.0,266863,20191203,Hillary Clinton,135513.0,Donald Trump,115369.0,,,Other,15981.0,0.5077998823366296,0.4323154577442358
13643,2016,25025,Massachusetts,MA,Suffolk,President,Hillary Clinton,democrat,245751.0,308741,20191203,Hillary Clinton,245751.0,Donald Trump,50421.0,,,Other,12569.0,0.7959778584638905,0.16331164309243024
13644,2016,25027,Massachusetts,MA,Worcester,President,Hillary Clinton,democrat,198778.0,383705,20191203,Hillary Clinton,198778.0,Donald Trump,157682.0,,,Other,27245.0,0.5180490220351572,0.4109459089665238
13645,2016,26001,Michigan,MI,Alcona,President,Hillary Clinton,democrat,1732.0,6198,20191203,Hillary Clinton,1732.0,Donald Trump,4201.0,,,Other,265.0,0.2794449822523395,0.6777992900935785
13646,2016,26003,Michigan,MI,Alger,President,Hillary Clinton,democrat,1663.0,4518,20191203,Hillary Clinton,1663.0,Donald Trump,2585.0,,,Other,270.0,0.36808322266489596,0.5721558211598052
13647,2016,26005,Michigan,MI,Allegan,President,Hillary Clinton,democrat,18050.0,55786,20191203,Hillary Clinton,18050.0,Donald Trump,34183.0,,,Other,3553.0,0.3235578819058545,0.6127523034453088
13648,2016,26007,Michigan,MI,Alpena,President,Hillary Clinton,democrat,4877.0,14698,20191203,Hillary Clinton,4877.0,Donald Trump,9090.0,,,Other,731.0,0.3318138522247925,0.6184514899986393
13649,2016,26009,Michigan,MI,Antrim,President,Hillary Clinton,democrat,4448.0,13582,20191203,Hillary Clinton,4448.0,Donald Trump,8469.0,,,Other,665.0,0.3274922691797968,0.6235458695332057
13650,2016,26011,Michigan,MI,Arenac,President,Hillary Clinton,democrat,2384.0,7696,20191203,Hillary Clinton,2384.0,Donald Trump,4950.0,,,Other,362.0,0.3097713097713098,0.6431912681912682
13651,2016,26013,Michigan,MI,Baraga,President,Hillary Clinton,democrat,1156.0,3490,20191203,Hillary Clinton,1156.0,Donald Trump,2158.0,,,Other,176.0,0.3312320916905444,0.6183381088825215
13652,2016,26015,Michigan,MI,Barry,President,Hillary Clinton,democrat,9114.0,30329,20191203,Hillary Clinton,9114.0,Donald Trump,19202.0,,,Other,2013.0,0.30050446767120575,0.6331234132348578
13653,2016,26017,Michigan,MI,Bay,President,Hillary Clinton,democrat,21642.0,52977,20191203,Hillary Clinton,21642.0,Donald Trump,28328.0,,,Other,3007.0,0.4085169035619231,0.53472261547464
13654,2016,26019,Michigan,MI,Benzie,President,Hillary Clinton,democrat,4108.0,10228,20191203,Hillary Clinton,4108.0,Donald Trump,5539.0,,,Other,581.0,0.40164254986312087,0.54155260070395
13655,2016,26021,Michigan,MI,Berrien,President,Hillary Clinton,democrat,29495.0,72031,20191203,Hillary Clinton,29495.0,Donald Trump,38647.0,,,Other,3889.0,0.40947647540642224,0.536532881675945
13656,2016,26023,Michigan,MI,Branch,President,Hillary Clinton,democrat,5061.0,17663,20191203,Hillary Clinton,5061.0,Donald Trump,11786.0,,,Other,816.0,0.28653116684594915,0.6672705655890845
13657,2016,26025,Michigan,MI,Calhoun,President,Hillary Clinton,democrat,24157.0,58902,20191203,Hillary Clinton,24157.0,Donald Trump,31494.0,,,Other,3251.0,0.4101218973888832,0.5346847305694203
13658,2016,26027,Michigan,MI,Cass,President,Hillary Clinton,democrat,7270.0,22595,20191203,Hillary Clinton,7270.0,Donald Trump,14243.0,,,Other,1082.0,0.32175260013277274,0.6303606992697499
13659,2016,26029,Michigan,MI,Charlevoix,President,Hillary Clinton,democrat,5137.0,14589,20191203,Hillary Clinton,5137.0,Donald Trump,8674.0,,,Other,778.0,0.35211460689560625,0.5945575433545822
13660,2016,26031,Michigan,MI,Cheboygan,President,Hillary Clinton,democrat,4302.0,13672,20191203,Hillary Clinton,4302.0,Donald Trump,8683.0,,,Other,687.0,0.3146576945582212,0.6350936220011703
13661,2016,26033,Michigan,MI,Chippewa,President,Hillary Clinton,democrat,5379.0,15456,20191203,Hillary Clinton,5379.0,Donald Trump,9122.0,,,Other,955.0,0.3480201863354037,0.5901915113871635
13662,2016,26035,Michigan,MI,Clare,President,Hillary Clinton,democrat,4249.0,13389,20191203,Hillary Clinton,4249.0,Donald Trump,8505.0,,,Other,635.0,0.3173500634849503,0.6352229442079319
13663,2016,26037,Michigan,MI,Clinton,President,Hillary Clinton,democrat,16492.0,40655,20191203,Hillary Clinton,16492.0,Donald Trump,21636.0,,,Other,2527.0,0.4056573607182388,0.5321854630426762
13664,2016,26039,Michigan,MI,Crawford,President,Hillary Clinton,democrat,2110.0,6844,20191203,Hillary Clinton,2110.0,Donald Trump,4354.0,,,Other,380.0,0.3082992402104033,0.636177673874927
13665,2016,26041,Michigan,MI,Delta,President,Hillary Clinton,democrat,6436.0,18492,20191203,Hillary Clinton,6436.0,Donald Trump,11121.0,,,Other,935.0,0.3480423967120917,0.6013951979234263
13666,2016,26043,Michigan,MI,Dickinson,President,Hillary Clinton,democrat,3923.0,13165,20191203,Hillary Clinton,3923.0,Donald Trump,8580.0,,,Other,662.0,0.29798708697303455,0.6517280668439043
13667,2016,26045,Michigan,MI,Eaton,President,Hillary Clinton,democrat,24938.0,56221,20191203,Hillary Clinton,24938.0,Donald Trump,27609.0,,,Other,3674.0,0.44357090766795326,0.4910798456092919
13668,2016,26047,Michigan,MI,Emmet,President,Hillary Clinton,democrat,6972.0,18802,20191203,Hillary Clinton,6972.0,Donald Trump,10616.0,,,Other,1214.0,0.3708116157855547,0.5646207850228699
13669,2016,26049,Michigan,MI,Genesee,President,Hillary Clinton,democrat,102751.0,196296,20191203,Hillary Clinton,102751.0,Donald Trump,84175.0,,,Other,9370.0,0.5234492806781595,0.428816685006317
13670,2016,26051,Michigan,MI,Gladwin,President,Hillary Clinton,democrat,3794.0,12472,20191203,Hillary Clinton,3794.0,Donald Trump,8124.0,,,Other,554.0,0.30420141116100063,0.6513790891597178
13671,2016,26053,Michigan,MI,Gogebic,President,Hillary Clinton,democrat,2925.0,7329,20191203,Hillary Clinton,2925.0,Donald Trump,4018.0,,,Other,386.0,0.39909946786737616,0.5482330468003821
13672,2016,26055,Michigan,MI,Grand Traverse,President,Hillary Clinton,democrat,20965.0,51589,20191203,Hillary Clinton,20965.0,Donald Trump,27413.0,,,Other,3211.0,0.40638508209114343,0.5313729671053907
13673,2016,26057,Michigan,MI,Gratiot,President,Hillary Clinton,democrat,5666.0,16465,20191203,Hillary Clinton,5666.0,Donald Trump,9880.0,,,Other,919.0,0.34412389918007896,0.6000607348921956
13674,2016,26059,Michigan,MI,Hillsdale,President,Hillary Clinton,democrat,4799.0,19940,20191203,Hillary Clinton,4799.0,Donald Trump,14095.0,,,Other,1046.0,0.24067201604814442,0.7068706118355065
13675,2016,26061,Michigan,MI,Houghton,President,Hillary Clinton,democrat,6018.0,15624,20191203,Hillary Clinton,6018.0,Donald Trump,8475.0,,,Other,1131.0,0.38517665130568357,0.5424347158218126
13676,2016,26063,Michigan,MI,Huron,President,Hillary Clinton,democrat,4579.0,15917,20191203,Hillary Clinton,4579.0,Donald Trump,10692.0,,,Other,646.0,0.2876798391656719,0.6717346233586731
13677,2016,26065,Michigan,MI,Ingham,President,Hillary Clinton,democrat,79110.0,131138,20191203,Hillary Clinton,79110.0,Donald Trump,43868.0,,,Other,8160.0,0.6032576369930912,0.3345178361725816
13678,2016,26067,Michigan,MI,Ionia,President,Hillary Clinton,democrat,8352.0,26854,20191203,Hillary Clinton,8352.0,Donald Trump,16635.0,,,Other,1867.0,0.31101511879049676,0.6194607879645491
13679,2016,26069,Michigan,MI,Iosco,President,Hillary Clinton,democrat,4345.0,13361,20191203,Hillary Clinton,4345.0,Donald Trump,8345.0,,,Other,671.0,0.32520020956515233,0.6245789985779507
13680,2016,26071,Michigan,MI,Iron,President,Hillary Clinton,democrat,2004.0,5910,20191203,Hillary Clinton,2004.0,Donald Trump,3675.0,,,Other,231.0,0.33908629441624366,0.6218274111675127
13681,2016,26073,Michigan,MI,Isabella,President,Hillary Clinton,democrat,11404.0,25392,20191203,Hillary Clinton,11404.0,Donald Trump,12338.0,,,Other,1650.0,0.4491178323881537,0.48590107120352866
13682,2016,26075,Michigan,MI,Jackson,President,Hillary Clinton,democrat,25795.0,69677,20191203,Hillary Clinton,25795.0,Donald Trump,39793.0,,,Other,4089.0,0.37020824662370655,0.5711066779568581
13683,2016,26077,Michigan,MI,Kalamazoo,President,Hillary Clinton,democrat,67148.0,126299,20191203,Hillary Clinton,67148.0,Donald Trump,51034.0,,,Other,8117.0,0.5316589996753736,0.4040728746862604
13684,2016,26079,Michigan,MI,Kalkaska,President,Hillary Clinton,democrat,2280.0,8833,20191203,Hillary Clinton,2280.0,Donald Trump,6116.0,,,Other,437.0,0.25812294803577496,0.6924034869240349
13685,2016,26081,Michigan,MI,Kent,President,Hillary Clinton,democrat,138683.0,308184,20191203,Hillary Clinton,138683.0,Donald Trump,148180.0,,,Other,21321.0,0.4500006489629572,0.48081665498533344
13686,2016,26083,Michigan,MI,Keweenaw,President,Hillary Clinton,democrat,527.0,1434,20191203,Hillary Clinton,527.0,Donald Trump,814.0,,,Other,93.0,0.36750348675034866,0.5676429567642957
13687,2016,26085,Michigan,MI,Lake,President,Hillary Clinton,democrat,1939.0,5328,20191203,Hillary Clinton,1939.0,Donald Trump,3159.0,,,Other,230.0,0.3639264264264264,0.5929054054054054
13688,2016,26087,Michigan,MI,Lapeer,President,Hillary Clinton,democrat,12734.0,45183,20191203,Hillary Clinton,12734.0,Donald Trump,30037.0,,,Other,2412.0,0.2818316623508842,0.6647854281477547
13689,2016,26089,Michigan,MI,Leelanau,President,Hillary Clinton,democrat,6774.0,14757,20191203,Hillary Clinton,6774.0,Donald Trump,7239.0,,,Other,744.0,0.45903638951006304,0.49054685911770685
13690,2016,26091,Michigan,MI,Lenawee,President,Hillary Clinton,democrat,16750.0,45939,20191203,Hillary Clinton,16750.0,Donald Trump,26430.0,,,Other,2759.0,0.3646139445786804,0.5753281525501208
13691,2016,26093,Michigan,MI,Livingston,President,Hillary Clinton,democrat,34384.0,105866,20191203,Hillary Clinton,34384.0,Donald Trump,65680.0,,,Other,5802.0,0.3247879394706516,0.6204069295146695
13692,2016,26095,Michigan,MI,Luce,President,Hillary Clinton,democrat,681.0,2579,20191203,Hillary Clinton,681.0,Donald Trump,1756.0,,,Other,142.0,0.2640558355951919,0.680884063590539
13693,2016,26097,Michigan,MI,Mackinac,President,Hillary Clinton,democrat,2085.0,6097,20191203,Hillary Clinton,2085.0,Donald Trump,3744.0,,,Other,268.0,0.34197146137444645,0.6140724946695096
13694,2016,26099,Michigan,MI,Macomb,President,Hillary Clinton,democrat,176317.0,419312,20191203,Hillary Clinton,176317.0,Donald Trump,224665.0,,,Other,18330.0,0.42049118556110965,0.5357943488380967
13695,2016,26101,Michigan,MI,Manistee,President,Hillary Clinton,democrat,4979.0,12599,20191203,Hillary Clinton,4979.0,Donald Trump,6915.0,,,Other,705.0,0.39519009445194064,0.5488530835780617
13696,2016,26103,Michigan,MI,Marquette,President,Hillary Clinton,democrat,16042.0,32976,20191203,Hillary Clinton,16042.0,Donald Trump,14646.0,,,Other,2288.0,0.48647501213003397,0.44414119359534204
13697,2016,26105,Michigan,MI,Mason,President,Hillary Clinton,democrat,5281.0,14685,20191203,Hillary Clinton,5281.0,Donald Trump,8505.0,,,Other,899.0,0.35961865849506297,0.5791624106230848
13698,2016,26107,Michigan,MI,Mecosta,President,Hillary Clinton,democrat,5827.0,17168,20191203,Hillary Clinton,5827.0,Donald Trump,10305.0,,,Other,1036.0,0.33941053122087605,0.6002446411929171
13699,2016,26109,Michigan,MI,Menominee,President,Hillary Clinton,democrat,3539.0,10768,20191203,Hillary Clinton,3539.0,Donald Trump,6702.0,,,Other,527.0,0.3286589895988113,0.6223997028231798
13700,2016,26111,Michigan,MI,Midland,President,Hillary Clinton,democrat,15635.0,42506,20191203,Hillary Clinton,15635.0,Donald Trump,23846.0,,,Other,3025.0,0.36783042394014964,0.5610031524961182
13701,2016,26113,Michigan,MI,Missaukee,President,Hillary Clinton,democrat,1565.0,7317,20191203,Hillary Clinton,1565.0,Donald Trump,5386.0,,,Other,366.0,0.2138854721880552,0.7360940276069428
13702,2016,26115,Michigan,MI,Monroe,President,Hillary Clinton,democrat,26863.0,74218,20191203,Hillary Clinton,26863.0,Donald Trump,43261.0,,,Other,4094.0,0.3619472365194427,0.5828909428979493
13703,2016,26117,Michigan,MI,Montcalm,President,Hillary Clinton,democrat,7874.0,26609,20191203,Hillary Clinton,7874.0,Donald Trump,16907.0,,,Other,1828.0,0.29591491600586267,0.6353865233567589
13704,2016,26119,Michigan,MI,Montmorency,President,Hillary Clinton,democrat,1287.0,5009,20191203,Hillary Clinton,1287.0,Donald Trump,3498.0,,,Other,224.0,0.25693751247754043,0.6983429826312637
